"chunk_id","edition_id","line_id","page","line_no","box","text","text_hash","chunk_type"
564,1,"FR564",19,7,"[56.8, 163.61, 543.04, 184.04]","vous  en  donnerait,  avec  des  baisers  quand  on  passerait","0dbffa4426efde0399b5009ec502b450","main_text"
565,1,"FR565",19,8,"[56.8, 184.11, 436.86, 204.54]","devant sa caisse. Ça vaudrait la peine de vivre. »","3433b1a08153bbae40606bb3869805f8","main_text"
566,1,"FR566",19,9,"[99.3, 204.51, 543.04, 224.94]","Je m’aperçus en fuyant que je saignais du bras, mais un","3fca534c1176b58d5815a5840348747c","main_text"
567,1,"FR567",19,10,"[56.8, 225.01, 543.04, 245.44]","peu seulement, pas  une blessure suffisante  du  tout, une","1f0e5da9d2688dc72f03e032f6bd315f","main_text"
568,1,"FR568",19,11,"[56.8, 245.41, 327.92, 265.84]","écorchure. C’était à recommencer.","4a366f900783059946783a953f029429","main_text"
569,1,"FR569",19,12,"[99.3, 265.91, 543.04, 286.34]","Il se remit à pleuvoir, les champs des Flandres bavaient","a813391368963d317c80f1783e8f3431","main_text"
570,1,"FR570",19,13,"[56.8, 286.31, 543.04, 306.74]","l’eau  sale.  Encore  pendant  longtemps  je  n’ai  rencontré","7224bc97b239fb5d9eb584325f3f45e7","main_text"
571,1,"FR571",19,14,"[56.8, 306.81, 543.04, 327.24]","personne, rien que le vent et puis peu après le soleil. De","bae56e4f7a67f81da62d41412b67b519","main_text"
572,1,"FR572",19,15,"[56.8, 327.21, 543.04, 347.64]","temps en temps, je ne savais d’où, une balle, comme ça, à","0d9395c1b3762483cf8b4079d82ac1a0","main_text"
573,1,"FR573",19,16,"[56.8, 347.71, 543.04, 368.14]","travers le soleil et l’air me cherchait, guillerette, entêtée à me","29ba5adc20b817839741347db44d7a38","main_text"
574,1,"FR574",19,17,"[56.8, 368.11, 543.04, 388.54]","tuer,  dans  cette  solitude,  moi.  Pourquoi ?  Jamais  plus,","4f46e70040c831d24c81610859d918c8","main_text"
575,1,"FR575",19,18,"[56.8, 388.61, 543.04, 409.04]","même si je vivais encore cent ans, je ne me promènerais à la","8f0563cd6d5bf536f538ec9a8654e5e6","main_text"
576,1,"FR576",19,19,"[56.8, 409.01, 238.89, 429.44]","campagne. C’était juré.","e2d7e90c3d6a620433ff182488ef11e8","main_text"
577,1,"FR577",19,20,"[99.3, 429.51, 543.04, 449.94]","En allant devant moi, je me souvenais de la cérémonie","375fa24a1f22e2e1104b9512f62b0c39","main_text"
578,1,"FR578",19,21,"[56.8, 449.91, 543.04, 470.34]","de la veille. Dans un pré qu’elle avait eu lieu cette cérémonie,","d9648ebed4d699a6309eee7f8e416b60","main_text"
579,1,"FR579",19,22,"[56.8, 470.41, 543.04, 490.84]","au revers d’une colline ; le colonel avec sa grosse voix avait","6deec567be8c46163ece4105f72429d1","main_text"
580,1,"FR580",19,23,"[56.8, 490.81, 542.94, 511.24]","harangué le régiment : « Haut les coeurs ! qu’il avait dit...","ba1ac42172c045de5337a06623005547","main_text"
581,1,"FR581",19,24,"[56.8, 511.31, 543.04, 531.74]","Haut  les  coeurs !  et  vive  la  France ! »  Quand  on  a  pas","7d297334cee32f3fe56cd7dfea521c4b","main_text"
582,1,"FR582",19,25,"[56.8, 531.71, 543.04, 552.14]","d’imagination, mourir c’est peu de chose, quand on en a,","d62e5ace28bfc11db114b341c705b0a3","main_text"
583,1,"FR583",19,26,"[56.8, 552.21, 543.04, 572.64]","mourir c’est trop. Voilà mon avis. Jamais je n’avais compris","2a74c6769243a1457a753f9fcba7a9ae","main_text"
584,1,"FR584",19,27,"[56.8, 572.61, 238.91, 593.04]","tant de choses à la fois.","ae1b657a330c9d2cf4e21d10d1c60ecd","main_text"
585,1,"FR585",19,28,"[99.3, 593.11, 543.04, 613.54]","Le colonel n’avait jamais eu d’imagination lui. Tout son","d72fce4aee144dc4e0308f4074adf69b","main_text"
586,1,"FR586",19,29,"[56.8, 613.51, 543.04, 633.94]","malheur à cet homme était venu de là, le nôtre surtout.","b95a061eed5f2a370f874699c848d5b0","main_text"
587,1,"FR587",19,30,"[56.8, 634.01, 543.04, 654.44]","Étais-je donc le seul à avoir l’imagination de la mort dans ce","74ccdb9d0f1c860f6ab2bf738badd008","main_text"
588,1,"FR588",19,31,"[56.8, 654.41, 543.04, 674.84]","régiment ? Je préférais la mienne de mort, tardive... Dans","d5f3747ebde754bff22fc7e628ff0076","main_text"
589,1,"FR589",19,32,"[56.8, 674.91, 543.04, 695.34]","vingt ans... Trente ans... Peut-être davantage, à celle qu’on","655cc9eeb2c36318ee58e9cd61dee462","main_text"
590,1,"FR590",19,33,"[56.8, 695.31, 543.04, 715.74]","me voulait de suite, à bouffer de la boue des Flandres, à","cb8750d536fb0b42035f4e070924d6ec","main_text"
591,1,"FR591",19,34,"[56.8, 715.81, 543.04, 736.24]","pleine bouche, plus que la bouche même, fendue jusqu’aux","5e477b12e66f4c8c68bde33ff53df717","main_text"
592,1,"FR592",19,35,"[56.8, 736.21, 543.04, 756.64]","oreilles, par un éclat. On a bien le droit d’avoir une opinion","4baf3966027db40fb42e9ffc932c9967","main_text"
593,1,"FR593",19,36,"[56.8, 756.71, 543.04, 777.14]","sur sa propre mort. Mais alors où aller ? Droit devant moi ?","e88f149f8a9a5dac16150c3b15dec2c5","main_text"
594,1,"FR594",19,37,"[262.5, 793.7, 333.1, 805.88]","Page 21 sur 584","ab71fb9becf20a0aa9b1bbfa0134599c","page_footer"
595,1,"FR595",20,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
596,1,"FR596",20,2,"[56.8, 61.41, 543.04, 81.84]","Le dos à l’ennemi. Si les gendarmes ainsi, m’avaient pincé en","cf3374dcdc16a7458c23a538d83068d6","main_text"
597,1,"FR597",20,3,"[56.8, 81.81, 543.04, 102.24]","vadrouille, je crois bien que mon compte eût été bon. On","f22bc1451c5ce2c100c29157a0dc4fb4","main_text"
598,1,"FR598",20,4,"[56.8, 102.31, 543.04, 122.74]","m’aurait jugé le soir même, très vite, à la bonne franquette,","9f6d0e57870b440919a5b17dc1d8519e","main_text"
599,1,"FR599",20,5,"[56.8, 122.71, 543.04, 143.14]","dans une classe d’école licenciée. Il y en avait beaucoup des","d5de960e5cafa0eb5145de89f8931d4f","main_text"
600,1,"FR600",20,6,"[56.8, 143.21, 543.04, 163.64]","vides des classes, partout où nous passions. On aurait joué","7b6d1bc4eb87898c4db236aa0ce734ec","main_text"
601,1,"FR601",20,7,"[56.8, 163.61, 543.04, 184.04]","avec moi à la justice comme on joue quand le maître est","8feaa161e6f47281b04a89d2767d2c68","main_text"
602,1,"FR602",20,8,"[56.8, 184.11, 543.04, 204.54]","parti. Les gradés sur l’estrade, assis, moi debout, menottes","72d99b7f9fbc1337d1cd449b5da76aef","main_text"
603,1,"FR603",20,9,"[56.8, 204.51, 543.04, 224.94]","aux mains devant les petits pupitres. Au matin, on m’aurait","13fe3eb3ca3aa5a71febc8edb453aaf4","main_text"
604,1,"FR604",20,10,"[56.8, 225.01, 357.7, 245.44]","fusillé : douze balles, plus une. Alors ?","cbb8ca959f149ff2ac1894bb8a905b4e","main_text"
605,1,"FR605",20,11,"[99.3, 245.41, 543.04, 265.84]","Et je repensais encore au colonel, brave comme il était","11dca941370f1e75909258c957bd2c48","main_text"
606,1,"FR606",20,12,"[56.8, 265.91, 543.04, 286.34]","cet  homme-là,  avec  sa  cuirasse,  son  casque  et  ses","927f4ed2cd2447d13eab444d1a469108","main_text"
607,1,"FR607",20,13,"[56.8, 286.31, 543.04, 306.74]","moustaches,  on  l’aurait  montré  se  promenant  comme  je","94052841e9cd02af3adcc8c649b4f5f8","main_text"
608,1,"FR608",20,14,"[56.8, 306.81, 538.53, 327.24]","l’avais vu moi, sous les balles et les obus, dans un music-","d961ab3acec2037681c7f747ceff0ec5","main_text"
609,1,"FR609",20,15,"[56.8, 327.17, 543.04, 347.64]","hall, c’était un spectacle à remplir l’Alhambra5 d’alors, il","617f1039f0fa67e3ad4c6f98b4266992","main_text"
610,1,"FR610",20,16,"[56.8, 347.67, 543.04, 368.14]","aurait éclipsé Fragson6, dans l’époque dont je vous parle une","924264c2b21bf332f785f4785d6df587","main_text"
611,1,"FR611",20,17,"[56.8, 368.11, 543.04, 388.54]","formidable vedette, cependant. Voilà ce que je pensais moi.","c13d7a4f1b93454a84da02804f0c21b8","main_text"
612,1,"FR612",20,18,"[56.8, 388.61, 330.0, 409.04]","Bas les cœurs ! que je pensais moi.","0f718787825b1cccc15d5e10fffdfca5","main_text"
613,1,"FR613",20,19,"[99.3, 409.01, 543.04, 429.44]","Après des heures et des heures de marche furtive et","06b82c48210ad09e9028bc8571daecf3","main_text"
614,1,"FR614",20,20,"[56.8, 429.51, 543.04, 449.94]","prudente, j’aperçus enfin nos soldats devant un hameau de","ac8f7f821848f03ba40e4e1299ffb1c4","main_text"
615,1,"FR615",20,21,"[56.8, 449.91, 543.04, 470.34]","fermes. C’était un avant-poste à nous. Celui d’un escadron","200647d29fa9af6cd7e796db04fb689e","main_text"
616,1,"FR616",20,22,"[56.8, 470.41, 543.04, 490.84]","qui était logé par là. Pas un tué chez eux, qu’on m’annonça.","4b18232aee73789b47b30d0d1d5e284b","main_text"
617,1,"FR617",20,23,"[56.8, 490.81, 542.94, 511.24]","Tous vivants ! Et moi qui possédais la grande nouvelle : « Le","bf2da8c19e2076dde99c236db114c6ad","main_text"
618,1,"FR618",20,24,"[56.8, 511.31, 543.04, 531.74]","colonel est mort ! » que je leur criai, dès que je fus assez près","a260d954ea962e2b88814502af51049d","main_text"
619,1,"FR619",20,25,"[56.8, 531.71, 543.04, 552.14]","du poste. « C’est pas les colonels qui manquent ! » que me","0a5ebed23f0b3e451483832159a49893","main_text"
620,1,"FR620",20,26,"[56.8, 552.21, 543.04, 572.64]","répondit le brigadier Pistil, du tac au tac, qu’était justement","e6d37e5246acb89416e7bc3075e9b296","main_text"
621,1,"FR621",20,27,"[56.8, 572.61, 351.23, 593.04]","de garde lui aussi et même de corvée.","009785a931b44ad153465b5cce9c7ca2","main_text"
622,1,"FR622",20,28,"[99.3, 593.11, 543.04, 613.54]","— Et en attendant qu’on le remplace le colonel, va","2d5c5cc3fb81381e29d33f9473d39933","main_text"
623,1,"FR623",20,29,"[56.8, 613.51, 543.04, 633.94]","donc, eh carotte, toujours à la distribution de bidoche avec","2e36052b2ee5fc288a323c1f7cc85c32","main_text"
624,1,"FR624",20,30,"[56.8, 634.01, 543.04, 654.44]","Empouille et Kerdoncuff et puis, prenez deux sacs chacun,","4f648f4c9053854555be154945a70248","main_text"
625,1,"FR625",20,31,"[56.8, 654.41, 543.04, 674.84]","c’est derrière l’église que ça se passe... Qu’on voit là-bas... Et","34b47dcbc79d46d012d4666b3c7e1f01","main_text"
626,1,"FR626",20,32,"[56.8, 674.91, 543.04, 695.34]","puis vous faites pas refiler encore rien que les os comme","4b2ba3235345c01d3e39ee77b8e08050","main_text"
627,1,"FR627",20,33,"[56.8, 695.31, 543.04, 715.74]","hier, et puis tâchez de vous démerder pour être de retour à","bce3852f54104e576d5d582251d29264","main_text"
628,1,"FR628",20,34,"[56.8, 715.81, 338.56, 736.24]","l’escouade avant la nuit, salopards !","6fa5d510e3f22349166e8c77de7389b9","main_text"
629,1,"FR629",20,35,"[56.8, 755.59, 296.66, 770.35]","5 L’Alhambra : grande salle de music-hall.","159fbbf66ea18b3402d344e853d92ebf","footnote"
630,1,"FR630",20,36,"[56.8, 770.39, 395.22, 785.15]","6 Fragson : un des grands du music-hall du début du siècle.","8cea28634ff2d1179ce84c4e3eec9b2c","footnote"
631,1,"FR631",20,37,"[262.5, 793.7, 333.1, 805.88]","Page 22 sur 584","9c68e93b7963e1840af281c70273cba6","page_footer"
632,1,"FR632",21,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
633,1,"FR633",21,2,"[99.3, 61.41, 406.04, 81.84]","On a repris la route tous les trois donc.","95655df8208e55b7922a704ccbfd13fd","main_text"
634,1,"FR634",21,3,"[99.3, 81.81, 543.04, 102.24]","— Je leur raconterai plus rien à l’avenir ! que je me","77555c392a87cd0d9e5e64c35ce602ef","main_text"
635,1,"FR635",21,4,"[56.8, 102.31, 543.04, 122.74]","disais, vexé. Je voyais bien que c’était pas la peine de leur","379fb15ba58f50d9458b17a4f8c331e6","main_text"
636,1,"FR636",21,5,"[56.8, 122.71, 543.04, 143.14]","rien raconter à ces gens-là, qu’un drame comme j’en avais vu","c41fe0d4c5ed4829f3e1a9d403c60e4b","main_text"
637,1,"FR637",21,6,"[56.8, 143.21, 543.04, 163.64]","un, c’était perdu tout simplement pour des dégueulasses","217d0e84ebc35d7cd0de2efabd75ca2e","main_text"
638,1,"FR638",21,7,"[56.8, 163.61, 543.04, 184.04]","pareils ! qu’il était trop tard pour que ça intéresse encore. Et","741c02e4e16b82694946806c0a9c419c","main_text"
639,1,"FR639",21,8,"[56.8, 184.11, 543.04, 204.54]","dire que huit jours plus tôt on en aurait mis sûrement quatre","53cd4588a6cffd4170ba22a4e8a17d59","main_text"
640,1,"FR640",21,9,"[56.8, 204.51, 543.04, 224.94]","colonnes dans les journaux et ma photographie pour la mort","eaf878c637d8427b771c41c29e802339","main_text"
641,1,"FR641",21,10,"[56.8, 225.01, 423.91, 245.44]","d’un colonel comme c’était arrivé. Des abrutis.","0d59d4f2d2d2b80857f8c170a277f483","main_text"
642,1,"FR642",21,11,"[99.3, 245.41, 543.04, 265.84]","C’était donc dans une prairie d’août qu’on distribuait","b7cfbdab65bfc5ed39aaaf7f5cda35de","main_text"
643,1,"FR643",21,12,"[56.8, 265.91, 543.04, 286.34]","toute la viande pour le régiment, — ombrée de cerisiers et","6b69539c1d3b05ca8756689cc31fdf93","main_text"
644,1,"FR644",21,13,"[56.8, 286.31, 543.04, 306.74]","brûlée déjà par la fin d’été. Sur des sacs et des toiles de","549138e794530cd789c4a084366ac8f0","main_text"
645,1,"FR645",21,14,"[56.8, 306.81, 543.04, 327.24]","tentes largement étendues et sur l’herbe même, il y en avait","dc4415040cd48af3722e986898d35c8a","main_text"
646,1,"FR646",21,15,"[56.8, 327.21, 543.04, 347.64]","pour des kilos et des kilos de tripes étalées, de  gras en","b621dcedc0bd52bf26274303666f1f47","main_text"
647,1,"FR647",21,16,"[56.8, 347.71, 543.04, 368.14]","flocons jaunes et pâles, des moutons éventrés avec leurs","36bc18a70e0ac62d86e9e5e9709e5676","main_text"
648,1,"FR648",21,17,"[56.8, 368.11, 543.04, 388.54]","organes en pagaie, suintant en ruisselets ingénieux dans la","52cec0aebbc7bc86259888b8494eddf7","main_text"
649,1,"FR649",21,18,"[56.8, 388.61, 543.04, 409.04]","verdure  d’alentour,  un  boeuf  entier  sectionné  en  deux,","7a2142ff9fbdfc6eb06dd5986c237f56","main_text"
650,1,"FR650",21,19,"[56.8, 409.01, 543.04, 429.44]","pendu à l’arbre, et sur lequel s’escrimaient encore en jurant","2af177991fa31db81556caff4a739d41","main_text"
651,1,"FR651",21,20,"[56.8, 429.51, 543.04, 449.94]","les quatre bouchers du régiment pour lui tirer des morceaux","1494ae802694a9030313ed67e9bb12cc","main_text"
652,1,"FR652",21,21,"[56.8, 449.91, 543.04, 470.34]","d’abattis. On s’engueulait ferme entre escouades à propos de","44de1c525690d3b918c2ab011076bbab","main_text"
653,1,"FR653",21,22,"[56.8, 470.41, 543.04, 490.84]","graisses,  et  de  rognons  surtout,  au  milieu  des  mouches","213877f95031de1d31b37e87f76ccf73","main_text"
654,1,"FR654",21,23,"[56.8, 490.81, 543.04, 511.24]","comme on en voit que dans ces moments-là, importantes et","62bae0a33df9dc698716a7fd5e25a8d9","main_text"
655,1,"FR655",21,24,"[56.8, 511.31, 346.55, 531.74]","musicales comme des petits oiseaux.","83c439b64731acf7997d8fd6dee09bd1","main_text"
656,1,"FR656",21,25,"[99.3, 531.71, 543.04, 552.14]","Et puis du sang encore et partout, à travers l’herbe, en","bd921a72462d1d5b0b82ee861c16c848","main_text"
657,1,"FR657",21,26,"[56.8, 552.21, 543.04, 572.64]","flaques  molles  et  confluentes  qui  cherchaient  la  bonne","c5dadd93dc935511faacab85f2e81d86","main_text"
658,1,"FR658",21,27,"[56.8, 572.61, 543.04, 593.04]","pente. On tuait le dernier cochon quelques pas plus loin.","9906361006c413b850fc8e44d4b16d76","main_text"
659,1,"FR659",21,28,"[56.8, 593.11, 543.04, 613.54]","Déjà quatre hommes et un boucher se disputaient certaines","032ad494ecc1c3dd674381f3973df1d9","main_text"
660,1,"FR660",21,29,"[56.8, 613.51, 165.9, 633.94]","tripes à venir.","fc5cd76fd5b2998e17da7c67b442f38e","main_text"
661,1,"FR661",21,30,"[99.3, 634.01, 517.04, 654.44]","— C’est toi eh vendu ! qui l’as étouffé hier l’aloyau !...","4b4fa487cf83d9cdb8a3a7cea28c3358","main_text"
662,1,"FR662",21,31,"[99.3, 654.41, 543.04, 674.84]","J’ai eu le temps encore de jeter deux ou trois regards","14a1de7eec6149a34ce3585eb7a723b1","main_text"
663,1,"FR663",21,32,"[56.8, 674.91, 543.04, 695.34]","sur ce différend alimentaire, tout en m’appuyant contre un","39fa3726e052bfcb6f0c9242d1e9061e","main_text"
664,1,"FR664",21,33,"[56.8, 695.31, 543.04, 715.74]","arbre et j’ai dû céder à une immense envie de vomir, et pas","a5f883a36048ccbd12331cacdb734e0b","main_text"
665,1,"FR665",21,34,"[56.8, 715.81, 348.8, 736.24]","qu’un peu, jusqu’à l’évanouissement.","540b051422c8e94a0ba28c47bc2a9055","main_text"
666,1,"FR666",21,35,"[99.3, 736.21, 543.04, 756.64]","On m’a bien ramené jusqu’au cantonnement sur une","15dc65ee46c6e98a8cd5c6469c1aac03","main_text"
667,1,"FR667",21,36,"[56.8, 756.71, 543.04, 777.14]","civière,  mais  non  sans  profiter  de  l’occasion  pour  me","4a6aef162cffe6f0b0c182f406b1a9cd","main_text"
668,1,"FR668",21,37,"[262.5, 793.7, 333.1, 805.88]","Page 23 sur 584","ce36d74b726a107367cb8e670b7e8f52","page_footer"
669,1,"FR669",22,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
670,1,"FR670",22,2,"[56.8, 61.41, 370.11, 81.84]","barboter mes deux sacs en toile cachou.","2b59caa38e9a91c1c17bf5c9204224e9","main_text"
671,1,"FR671",22,3,"[99.3, 81.81, 543.04, 102.24]","Je  me  suis  réveillé  dans  une  autre  engueulade  du","ae7bf76f6b97b1b4244065ec90589198","main_text"
672,1,"FR672",22,4,"[56.8, 102.31, 334.32, 122.74]","brigadier. La guerre ne passait pas.","13cc22ed452fd104d4431ccd5d7b6417","main_text"
673,1,"FR673",22,5,"[262.5, 793.7, 333.1, 805.88]","Page 24 sur 584","b929394176e57ed0913435a47838c4f7","page_footer"
674,1,"FR674",23,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
675,1,"FR675",23,2,"[99.3, 184.11, 543.04, 204.54]","Tout arrive et ce fut à mon tour de devenir brigadier","c1f9ff7744e6dd58ed892a61b3c71e2b","main_text"
676,1,"FR676",23,3,"[56.8, 204.51, 543.04, 224.94]","vers la fin de ce même mois d’août. On m’envoyait souvent","b6d8e1828aa95ab64566a4890c267c20","main_text"
677,1,"FR677",23,4,"[56.8, 225.01, 543.04, 245.44]","avec cinq hommes, en liaison, aux ordres du général des","fdca25c629ac86a5ccb00d4e4dafeb94","main_text"
678,1,"FR678",23,5,"[56.8, 245.41, 543.04, 265.84]","Entrayes.  Ce  chef  était  petit  de  taille,  silencieux,  et  ne","961404a61dae0ed006f8656b06ad3348","main_text"
679,1,"FR679",23,6,"[56.8, 265.91, 543.04, 286.34]","paraissait à première vue ni cruel, ni héroïque. Mais il fallait","02d2d782e0e297c9308abf81bb1c64f5","main_text"
680,1,"FR680",23,7,"[56.8, 286.31, 543.04, 306.74]","se méfier... Il semblait préférer par-dessus tout ses bonnes","a53c77a52e40bc121145a12b9c7df5d6","main_text"
681,1,"FR681",23,8,"[56.8, 306.81, 543.04, 327.24]","aises. Il y pensait même sans arrêt à ses aises et bien que","3420161000fdbdc7d32e463a598e31a3","main_text"
682,1,"FR682",23,9,"[56.8, 327.21, 543.04, 347.64]","nous fussions occupés à battre en retraite depuis plus d’un","3b002590008ec52fd7544d8208d07673","main_text"
683,1,"FR683",23,10,"[56.8, 347.71, 543.04, 368.14]","mois,  il  engueulait  tout  le  monde  quand  même  si  son","53c533b78b14e4228938e351e97443fa","main_text"
684,1,"FR684",23,11,"[56.8, 368.11, 543.04, 388.54]","ordonnance ne lui trouvait pas dès l’arrivée à l’étape, dans","7c75d8ae7163895f2db6f9be5814d13a","main_text"
685,1,"FR685",23,12,"[56.8, 388.61, 543.04, 409.04]","chaque nouveau cantonnement, un lit bien propre et une","493502b6e12cd36ef47413b12aa90003","main_text"
